,precision,recall,thresholds
70,0.02024605250411702,0.9976133651551312,3.9346153504581854e-05
71,0.02024703317994672,0.9976133651551312,3.9357676089866305e-05
72,0.02024899481664487,0.9976133651551312,3.935862790145263e-05
73,0.020249975777540934,0.9976133651551312,3.9359027877234355e-05
74,0.02025095683348675,0.9976133651551312,3.936531863685728e-05
75,0.020251937984496125,0.9976133651551312,3.937067109440354e-05
76,0.020252919230582877,0.9976133651551312,3.9372171529649e-05
77,0.020253900571760828,0.9976133651551312,3.937268674183951e-05
78,0.020254882008043804,0.9976133651551312,3.9380740125082524e-05
79,0.02025586353944563,0.9976133651551312,3.938168359568296e-05
80,0.02025684516598013,0.9976133651551312,3.9387474295998276e-05
81,0.020257826887661142,0.9976133651551312,3.939307563521746e-05
82,0.020258808704502498,0.9976133651551312,3.9404660149265924e-05
83,0.02025979061651803,0.9976133651551312,3.9404752343362255e-05
84,0.020260772623721585,0.9976133651551312,3.940883826473738e-05
85,0.020261754726127,0.9976133651551312,3.9413730958307395e-05
86,0.020262736923748123,0.9976133651551312,3.941695041271675e-05
87,0.020263719216598797,0.9976133651551312,3.942081374206901e-05
88,0.02026470160469288,0.9976133651551312,3.9433017659296836e-05
89,0.020265684088044217,0.9976133651551312,3.944175027400273e-05
90,0.020266666666666665,0.9976133651551312,3.9443485146593846e-05
91,0.02026764934057409,0.9976133651551312,3.944376111319971e-05
92,0.020268632109780343,0.9976133651551312,3.9488234193358674e-05
93,0.020269614974299292,0.9976133651551312,3.9532338387567824e-05
94,0.020270597934144804,0.9976133651551312,3.954503495036212e-05
95,0.020271580989330747,0.9976133651551312,3.95504638282979e-05
96,0.020272564139870993,0.9976133651551312,3.9569331865239174e-05
97,0.020273547385779415,0.9976133651551312,3.956939121984759e-05
98,0.020274530727069893,0.9976133651551312,3.95829396552839e-05
99,0.020275514163756305,0.9976133651551312,3.958911008691014e-05
100,0.020276497695852536,0.9976133651551312,3.9589729696026737e-05
101,0.020277481323372464,0.9976133651551312,3.960371372273445e-05
102,0.020278465046329987,0.9976133651551312,3.961016884996696e-05
103,0.020279448864738987,0.9976133651551312,3.9620223241477154e-05
104,0.020280432778613362,0.9976133651551312,3.962051036084314e-05
105,0.020281416787967008,0.9976133651551312,3.963887873327446e-05
106,0.02028240089281382,0.9976133651551312,3.9639743208548636e-05
107,0.0202833850931677,0.9976133651551312,3.9642157029485346e-05
108,0.02028436938904256,0.9976133651551312,3.96581335631169e-05
109,0.020285353780452296,0.9976133651551312,3.966570783487108e-05
110,0.020286338267410824,0.9976133651551312,3.967407037370884e-05
111,0.020287322849932052,0.9976133651551312,3.968762370455103e-05
112,0.0202883075280299,0.9976133651551312,3.969758010326721e-05
113,0.02028929230171828,0.9976133651551312,3.971220917901645e-05
114,0.020290277171011117,0.9976133651551312,3.972632065386123e-05
115,0.02029126213592233,0.9976133651551312,3.977834560420739e-05
116,0.020292247196465846,0.9976133651551312,3.978547549890422e-05
117,0.020293232352655597,0.9976133651551312,3.979278702479086e-05
118,0.02029421760450551,0.9976133651551312,3.979527009487356e-05
119,0.02029520295202952,0.9976133651551312,3.982764758349315e-05
120,0.020296188395241565,0.9976133651551312,3.9833043448804995e-05
121,0.02029717393415558,0.9976133651551312,3.983805987580795e-05
122,0.020298159568785508,0.9976133651551312,3.985860672375553e-05
123,0.0202991452991453,0.9976133651551312,3.9882136133375394e-05
124,0.020300131125248894,0.9976133651551312,3.988565891144873e-05
125,0.020301117047110247,0.9976133651551312,3.9893124865597875e-05
126,0.02030210306474331,0.9976133651551312,3.989644512703074e-05
127,0.020303089178162037,0.9976133651551312,3.9906406421270594e-05
128,0.020304075387380386,0.9976133651551312,3.990898790908581e-05
129,0.020305061692412318,0.9976133651551312,3.991437256528464e-05
130,0.0203060480932718,0.9976133651551312,3.9939457926017e-05
131,0.020307034589972794,0.9976133651551312,3.9949530184841755e-05
132,0.020308021182529272,0.9976133651551312,3.995353268617821e-05
133,0.020309007870955204,0.9976133651551312,3.9958386617031466e-05
134,0.020309994655264563,0.9976133651551312,3.995992512740361e-05
135,0.020310981535471333,0.9976133651551312,3.996344652150827e-05
136,0.020311968511589486,0.9976133651551312,3.997508279416934e-05
137,0.020312955583633007,0.9976133651551312,3.997893020701295e-05
138,0.020313942751615882,0.9976133651551312,3.9989665721938655e-05
139,0.0203149300155521,0.9976133651551312,3.9993426480449454e-05
140,0.02031591737545565,0.9976133651551312,3.9994382135653995e-05
141,0.020316904831340528,0.9976133651551312,4.0003128445505e-05
142,0.020317892383220727,0.9976133651551312,4.001730861168364e-05
143,0.020318880031110247,0.9976133651551312,4.002267600431001e-05
144,0.02031986777502309,0.9976133651551312,4.002484350677197e-05
145,0.020320855614973262,0.9976133651551312,4.002527531422088e-05
146,0.02032184355097477,0.9976133651551312,4.002559505740939e-05
147,0.020322831583041618,0.9976133651551312,4.0034736549337875e-05
148,0.020323819711187824,0.9976133651551312,4.004110332758925e-05
149,0.020324807935427406,0.9976133651551312,4.0048171684564995e-05
150,0.020325796255774374,0.9976133651551312,4.0092809454754894e-05
151,0.020326784672242755,0.9976133651551312,4.009828336376817e-05
152,0.02032777318484657,0.9976133651551312,4.009850446673831e-05
153,0.020328761793599843,0.9976133651551312,4.012952056293756e-05
154,0.02032975049851661,0.9976133651551312,4.0138291144926006e-05
155,0.020330739299610896,0.9976133651551312,4.0142364506291385e-05
156,0.020331728196896735,0.9976133651551312,4.0142725845951015e-05
157,0.02033271719038817,0.9976133651551312,4.0159289370863025e-05
158,0.020333706280099235,0.9976133651551312,4.017644782686042e-05
159,0.020334695466043978,0.9976133651551312,4.0182373728007996e-05
160,0.020335684748236438,0.9976133651551312,4.018646707402063e-05
161,0.020336674126690667,0.9976133651551312,4.018934737291975e-05
162,0.020337663601420718,0.9976133651551312,4.021691568404403e-05
163,0.02033865317244064,0.9976133651551312,4.022516601806884e-05
164,0.02033964283976449,0.9976133651551312,4.02349153157785e-05
165,0.020340632603406326,0.9976133651551312,4.024119634324594e-05
166,0.020341622463380213,0.9976133651551312,4.028245102156658e-05
167,0.020342612419700215,0.9976133651551312,4.029621397486191e-05
168,0.020343602472380398,0.9976133651551312,4.030975267462382e-05
169,0.02034459262143483,0.9976133651551312,4.031733396958027e-05
170,0.020345582866877585,0.9976133651551312,4.034767986623153e-05
171,0.02034657320872274,0.9976133651551312,4.035039643304873e-05
172,0.020347563646984375,0.9976133651551312,4.037066983534612e-05
173,0.020348554181676564,0.9976133651551312,4.0372392073383314e-05
174,0.020349544812813397,0.9976133651551312,4.037676871711867e-05
175,0.020350535540408957,0.9976133651551312,4.0379735911897515e-05
176,0.020351526364477335,0.9976133651551312,4.03835875649441e-05
177,0.020352517285032623,0.9976133651551312,4.0413889421433165e-05
178,0.020353508302088912,0.9976133651551312,4.043716187646589e-05
179,0.020354499415660303,0.9976133651551312,4.0442016115913274e-05
180,0.020355490625760895,0.9976133651551312,4.0442643913884625e-05
181,0.02035648193240479,0.9976133651551312,4.045549161052362e-05
182,0.020357473335606096,0.9976133651551312,4.046144038285614e-05
183,0.020358464835378922,0.9976133651551312,4.0470176912592435e-05
184,0.020359456431737373,0.9976133651551312,4.05124575850212e-05
185,0.020360448124695566,0.9976133651551312,4.052359792568628e-05
186,0.020361439914267622,0.9976133651551312,4.052371004093338e-05
187,0.020362431800467654,0.9976133651551312,4.052555686517369e-05
188,0.020363423783309787,0.9976133651551312,4.053824714145947e-05
189,0.020364415862808145,0.9976133651551312,4.054068386371336e-05
190,0.020365408038976858,0.9976133651551312,4.0568959857021626e-05
191,0.02036640031183005,0.9976133651551312,4.057319107348741e-05
192,0.020367392681381866,0.9976133651551312,4.059899909360385e-05
193,0.02036838514764643,0.9976133651551312,4.060356406826498e-05
194,0.020369377710637883,0.9976133651551312,4.063633175877581e-05
195,0.020370370370370372,0.9976133651551312,4.065636734476889e-05
196,0.020371363126858034,0.9976133651551312,4.0692839038864614e-05
197,0.020372355980115022,0.9976133651551312,4.070263792393011e-05
198,0.02037334893015548,0.9976133651551312,4.070540193057488e-05
199,0.020374341976993567,0.9976133651551312,4.07162627549623e-05
200,0.02037533512064343,0.9976133651551312,4.072417681825089e-05
201,0.020376328361119234,0.9976133651551312,4.074305059035688e-05
202,0.02037732169843514,0.9976133651551312,4.074831815067307e-05
203,0.020378315132605303,0.9976133651551312,4.075049159527255e-05
204,0.0203793086636439,0.9976133651551312,4.07800751025857e-05
205,0.02038030229156509,0.9976133651551312,4.0786013966815096e-05
206,0.02038129601638305,0.9976133651551312,4.0816713566276796e-05
207,0.020382289838111956,0.9976133651551312,4.0825230239404544e-05
208,0.020383283756765982,0.9976133651551312,4.082767792089456e-05
209,0.02038427777235931,0.9976133651551312,4.0850425808092e-05
210,0.02038527188490612,0.9976133651551312,4.0852875797834985e-05
211,0.0203862660944206,0.9976133651551312,4.0863019161894326e-05
212,0.02038726040091694,0.9976133651551312,4.08734115220813e-05
213,0.020388254804409325,0.9976133651551312,4.087811659623067e-05
214,0.020389249304911955,0.9976133651551312,4.089098417634548e-05
215,0.020390243902439025,0.9976133651551312,4.090139981696933e-05
216,0.020391238597004733,0.9976133651551312,4.090882758029275e-05
217,0.020392233388623282,0.9976133651551312,4.0909363092108637e-05
218,0.020393228277308873,0.9976133651551312,4.091995884447729e-05
219,0.02039422326307572,0.9976133651551312,4.092063894172366e-05
220,0.020395218345938035,0.9976133651551312,4.094080258160335e-05
221,0.020396213525910024,0.9976133651551312,4.094203372569229e-05
222,0.020397208803005905,0.9976133651551312,4.094438137239942e-05
223,0.0203982041772399,0.9976133651551312,4.0945360794665244e-05
224,0.020399199648626225,0.9976133651551312,4.0962470965028205e-05
225,0.02040019521717911,0.9976133651551312,4.0964109600983856e-05
226,0.020401190882912784,0.9976133651551312,4.096949432301264e-05
227,0.02040218664584147,0.9976133651551312,4.097709856233531e-05
228,0.020403182505979403,0.9976133651551312,4.102766359337645e-05
229,0.02040417846334082,0.9976133651551312,4.1031323515246826e-05
230,0.020405174517939956,0.9976133651551312,4.1033142286884916e-05
231,0.020406170669791057,0.9976133651551312,4.103618370711857e-05
232,0.020407166918908363,0.9976133651551312,4.1055487452023426e-05
233,0.02040816326530612,0.9976133651551312,4.105575094195182e-05
234,0.020409159708998585,0.9976133651551312,4.1062150857265435e-05
235,0.02041015625,0.9976133651551312,4.10624550822563e-05
236,0.020411152888324624,0.9976133651551312,4.106604800836544e-05
237,0.020412149623986717,0.9976133651551312,4.1076296672461165e-05
238,0.020413146457000538,0.9976133651551312,4.108920516899918e-05
239,0.02041414338738035,0.9976133651551312,4.1094842861731774e-05
240,0.020415140415140417,0.9976133651551312,4.110340057523509e-05
241,0.020416137540295008,0.9976133651551312,4.1136626719022436e-05
242,0.020417134762858398,0.9976133651551312,4.1173372051592124e-05
243,0.02041813208284486,0.9976133651551312,4.1181243402981456e-05
244,0.02041912950026867,0.9976133651551312,4.118975489459834e-05
245,0.020420127015144115,0.9976133651551312,4.1191127426831124e-05
246,0.020421124627485465,0.9976133651551312,4.122033035595643e-05
247,0.020422122337307017,0.9976133651551312,4.122395809320408e-05
248,0.020423120144623053,0.9976133651551312,4.1261544150258785e-05
249,0.020424118049447864,0.9976133651551312,4.1283788623739816e-05
250,0.02042511605179575,0.9976133651551312,4.130362375922376e-05
251,0.020426114151681,0.9976133651551312,4.1352227892558794e-05
252,0.02042711234911792,0.9976133651551312,4.136743658750082e-05
253,0.020428110644120808,0.9976133651551312,4.137414780602953e-05
254,0.020429109036703974,0.9976133651551312,4.137613098393299e-05
255,0.02043010752688172,0.9976133651551312,4.137962954414749e-05
256,0.020431106114668363,0.9976133651551312,4.138722778289331e-05
257,0.020432104800078208,0.9976133651551312,4.138742213906241e-05
258,0.02043310358312558,0.9976133651551312,4.140921823295767e-05
259,0.020434102463824794,0.9976133651551312,4.142767976145236e-05
260,0.020435101442190174,0.9976133651551312,4.1429511625265814e-05
261,0.020436100518236043,0.9976133651551312,4.146571482440948e-05
262,0.020437099691976726,0.9976133651551312,4.148730048147366e-05
263,0.02043809896342656,0.9976133651551312,4.150112793721353e-05
264,0.020439098332599874,0.9976133651551312,4.151594032521295e-05
265,0.020440097799511003,0.9976133651551312,4.1547900561770176e-05
266,0.020441097364174286,0.9976133651551312,4.155503564789591e-05
267,0.02044209702660407,0.9976133651551312,4.1561913072836216e-05
268,0.02044309678681469,0.9976133651551312,4.157242138121823e-05
269,0.020444096644820504,0.9976133651551312,4.158222690459321e-05
270,0.020445096600635853,0.9976133651551312,4.158372879430177e-05
271,0.020446096654275093,0.9976133651551312,4.160312303060732e-05
272,0.02044709680575258,0.9976133651551312,4.1639441278369916e-05
273,0.020448097055082673,0.9976133651551312,4.1641718555618655e-05
274,0.020449097402279733,0.9976133651551312,4.1657355654610625e-05
275,0.02045009784735812,0.9976133651551312,4.166334847660783e-05
276,0.02045109839033221,0.9976133651551312,4.16698715133734e-05
277,0.02045209903121636,0.9976133651551312,4.1700468562606335e-05
278,0.020453099770024956,0.9976133651551312,4.170463925968248e-05
279,0.02045410060677236,0.9976133651551312,4.171156804599119e-05
280,0.020455101541472964,0.9976133651551312,4.1733251476874354e-05
281,0.020456102574141138,0.9976133651551312,4.1747771375279304e-05
282,0.020457103704791268,0.9976133651551312,4.174792866563683e-05
283,0.020458104933437745,0.9976133651551312,4.176515175558348e-05
284,0.020459106260094954,0.9976133651551312,4.178693511580489e-05
285,0.02046010768477729,0.9976133651551312,4.1793699461226214e-05
286,0.020461109207499144,0.9976133651551312,4.181227832791806e-05
287,0.020462110828274916,0.9976133651551312,4.1821930976963094e-05
288,0.02046311254711901,0.9976133651551312,4.182243661743326e-05
289,0.020464114364045823,0.9976133651551312,4.184598809146272e-05
290,0.020465116279069766,0.9976133651551312,4.1848599067785e-05
291,0.020466118292205248,0.9976133651551312,4.1878216053523645e-05
292,0.02046712040346668,0.9976133651551312,4.188329873085345e-05
293,0.020468122612868477,0.9976133651551312,4.188556134034653e-05
294,0.020469124920425054,0.9976133651551312,4.188682641775492e-05
295,0.020470127326150833,0.9976133651551312,4.19083747310622e-05
296,0.020471129830060237,0.9976133651551312,4.192051765603152e-05
297,0.020472132432167695,0.9976133651551312,4.1929808250091534e-05
298,0.020473135132487632,0.9976133651551312,4.1938967508335496e-05
299,0.020474137931034482,0.9976133651551312,4.1940272919620756e-05
300,0.020475140827822678,0.9976133651551312,4.195277852508081e-05
301,0.02047614382286666,0.9976133651551312,4.198192417051771e-05
302,0.020477146916180865,0.9976133651551312,4.199297388613606e-05
303,0.020478150107779737,0.9976133651551312,4.200182500719263e-05
304,0.020479153397677724,0.9976133651551312,4.201066121407008e-05
305,0.02048015678588927,0.9976133651551312,4.201779687366949e-05
306,0.02048116027242883,0.9976133651551312,4.2062676854731746e-05
307,0.02048216385731086,0.9976133651551312,4.206816356221957e-05
308,0.02048316754054981,0.9976133651551312,4.207119316570754e-05
309,0.020484171322160148,0.9976133651551312,4.208764834638584e-05
310,0.020485175202156335,0.9976133651551312,4.209297834770237e-05
311,0.020486179180552833,0.9976133651551312,4.211879910739666e-05
312,0.020487183257364112,0.9976133651551312,4.21326517352046e-05
313,0.020488187432604648,0.9976133651551312,4.213730596685799e-05
314,0.020489191706288906,0.9976133651551312,4.217096516786742e-05
315,0.02049019607843137,0.9976133651551312,4.220528437518711e-05
316,0.02049120054904652,0.9976133651551312,4.220687624077043e-05
317,0.020492205118148837,0.9976133651551312,4.2207449811611696e-05
318,0.02049320978575281,0.9976133651551312,4.226035386393366e-05
319,0.020494214551872916,0.9976133651551312,4.2270810667804946e-05
320,0.020495219416523658,0.9976133651551312,4.227773370644224e-05
321,0.020496224379719527,0.9976133651551312,4.230554874864803e-05
322,0.020497229441475015,0.9976133651551312,4.232816030527643e-05
323,0.020498234601804628,0.9976133651551312,4.234384300533943e-05
324,0.020499239860722867,0.9976133651551312,4.236711531584859e-05
325,0.02050024521824424,0.9976133651551312,4.237465734868345e-05
326,0.020501250674383246,0.9976133651551312,4.238485334067415e-05
327,0.020502256229154404,0.9976133651551312,4.238985319631406e-05
328,0.02050326188257223,0.9976133651551312,4.239060678271659e-05
329,0.02050426763465123,0.9976133651551312,4.240832809674127e-05
330,0.020505273485405935,0.9976133651551312,4.240866759862725e-05
331,0.020506279434850862,0.9976133651551312,4.24164353079623e-05
332,0.02050728548300054,0.9976133651551312,4.244020114153232e-05
333,0.02050829162986949,0.9976133651551312,4.246415546076563e-05
334,0.020509297875472253,0.9976133651551312,4.247412238854082e-05
335,0.020510304219823357,0.9976133651551312,4.252384529411122e-05
336,0.02051131066293734,0.9976133651551312,4.255750553238917e-05
337,0.020512317204828736,0.9976133651551312,4.2577213240744394e-05
338,0.020513323845512098,0.9976133651551312,4.258120362667386e-05
339,0.020514330585001964,0.9976133651551312,4.258165120768315e-05
340,0.020515337423312883,0.9976133651551312,4.259863147183299e-05
341,0.020516344360459408,0.9976133651551312,4.261439591464625e-05
342,0.020517351396456093,0.9976133651551312,4.262503850029701e-05
343,0.020518358531317494,0.9976133651551312,4.26284238699493e-05
344,0.02051936576505817,0.9976133651551312,4.26378833321815e-05
345,0.020520373097692685,0.9976133651551312,4.268844757271196e-05
346,0.020521380529235602,0.9976133651551312,4.2688784791082565e-05
347,0.020522388059701493,0.9976133651551312,4.2688946439287464e-05
348,0.020523395689104926,0.9976133651551312,4.269393205069539e-05
349,0.020524403417460473,0.9976133651551312,4.2695112885932824e-05
350,0.020525411244782715,0.9976133651551312,4.269958578995148e-05
351,0.02052641917108623,0.9976133651551312,4.270021545883699e-05
352,0.0205274271963856,0.9976133651551312,4.271014841271899e-05
353,0.020528435320695412,0.9976133651551312,4.27231664780846e-05
354,0.020529443544030253,0.9976133651551312,4.27262317993142e-05
355,0.020530451866404714,0.9976133651551312,4.275541428280732e-05
356,0.02053146028783339,0.9976133651551312,4.2787656549699395e-05
357,0.020532468808330876,0.9976133651551312,4.279065340632272e-05
358,0.020533477427911773,0.9976133651551312,4.279206861502715e-05
359,0.020534486146590685,0.9976133651551312,4.285839896743536e-05
360,0.020535494964382214,0.9976133651551312,4.286877880768951e-05
361,0.020536503881300974,0.9976133651551312,4.2881675064913506e-05
362,0.020537512897361568,0.9976133651551312,4.288520649308578e-05
363,0.020538522012578615,0.9976133651551312,4.288647203268488e-05
364,0.020539531226966733,0.9976133651551312,4.2889131268758296e-05
365,0.02054054054054054,0.9976133651551312,4.2908583151785144e-05
366,0.02054154995331466,0.9976133651551312,4.293780983886545e-05
367,0.020542559465303714,0.9976133651551312,4.2991304803247606e-05
368,0.020543569076522338,0.9976133651551312,4.2992737788349434e-05
369,0.02054457878698516,0.9976133651551312,4.304333551708895e-05
370,0.02054558859670681,0.9976133651551312,4.3044448712039404e-05
371,0.020546598505701928,0.9976133651551312,4.3044747027504535e-05
372,0.020547608513985155,0.9976133651551312,4.306286473829567e-05
373,0.020548618621571133,0.9976133651551312,4.3076372668741534e-05
374,0.020549628828474508,0.9976133651551312,4.307870202511848e-05
375,0.02055063913470993,0.9976133651551312,4.308077741527436e-05
376,0.02055164954029205,0.9976133651551312,4.3097235704441226e-05
377,0.02055266004523552,0.9976133651551312,4.312937667709852e-05
378,0.020553670649555,0.9976133651551312,4.313339607691117e-05
379,0.020554681353265145,0.9976133651551312,4.316301958323064e-05
380,0.020555692156380624,0.9976133651551312,4.316495185126449e-05
381,0.0205567030589161,0.9976133651551312,4.316886438348873e-05
382,0.020557714060886245,0.9976133651551312,4.317158130984772e-05
383,0.020558725162305724,0.9976133651551312,4.318474440105571e-05
384,0.020559736363189217,0.9976133651551312,4.3202991669881104e-05
385,0.020560747663551402,0.9976133651551312,4.320332001550084e-05
386,0.020561759063406956,0.9976133651551312,4.322764265064758e-05
387,0.020562770562770564,0.9976133651551312,4.3236062932082984e-05
388,0.02056378216165691,0.9976133651551312,4.326358170978866e-05
389,0.020564793860080685,0.9976133651551312,4.326580588760816e-05
390,0.02056580565805658,0.9976133651551312,4.328776580291253e-05
391,0.02056681755559929,0.9976133651551312,4.32882851043929e-05
392,0.020567829552723516,0.9976133651551312,4.330152962382171e-05
393,0.02056884164944395,0.9976133651551312,4.331140088450977e-05
394,0.020569853845775306,0.9976133651551312,4.3320366969267425e-05
395,0.020570866141732282,0.9976133651551312,4.332259935262971e-05
396,0.020571878537329592,0.9976133651551312,4.333486366581052e-05
397,0.020572891032581947,0.9976133651551312,4.335638802006727e-05
398,0.02057390362750406,0.9976133651551312,4.3387027750854284e-05
399,0.020574916322110653,0.9976133651551312,4.338954205776861e-05
400,0.020575929116416442,0.9976133651551312,4.342291435336632e-05
401,0.020576942010436153,0.9976133651551312,4.3430309577889266e-05
402,0.020577955004184512,0.9976133651551312,4.343853213750899e-05
403,0.020578968097676252,0.9976133651551312,4.346123329089311e-05
404,0.0205799812909261,0.9976133651551312,4.346600641146825e-05
405,0.020580994583948794,0.9976133651551312,4.34911395464579e-05
406,0.020582007976759072,0.9976133651551312,4.350315663341334e-05
407,0.020583021469371677,0.9976133651551312,4.350653140074408e-05
408,0.02058403506180135,0.9976133651551312,4.3566083876466634e-05
409,0.020585048754062838,0.9976133651551312,4.35776532608107e-05
410,0.020586062546170895,0.9976133651551312,4.359459405212304e-05
411,0.020587076438140266,0.9976133651551312,4.3597058667598357e-05
412,0.020588090429985717,0.9976133651551312,4.360792253393871e-05
413,0.020589104521722,0.9976133651551312,4.362665222296432e-05
414,0.020590118713363872,0.9976133651551312,4.36279133923787e-05
415,0.02059113300492611,0.9976133651551312,4.3630544281061546e-05
416,0.02059214739642347,0.9976133651551312,4.3645716548997274e-05
417,0.020593161887870727,0.9976133651551312,4.3646483052882e-05
418,0.020594176479282654,0.9976133651551312,4.3649155885465474e-05
419,0.020595191170674026,0.9976133651551312,4.365678280644635e-05
420,0.020596205962059622,0.9976133651551312,4.3670257890987564e-05
421,0.020597220853454223,0.9976133651551312,4.3686856743605525e-05
422,0.020598235844872616,0.9976133651551312,4.3689032029639975e-05
423,0.020599250936329586,0.9976133651551312,4.3701085632083266e-05
424,0.02060026612783993,0.9976133651551312,4.371274301436564e-05
425,0.020601281419418433,0.9976133651551312,4.371972968133879e-05
426,0.020602296811079897,0.9976133651551312,4.373039013437649e-05
427,0.020603312302839117,0.9976133651551312,4.374151493519077e-05
428,0.020604327894710898,0.9976133651551312,4.3756355828588293e-05
429,0.020605343586710047,0.9976133651551312,4.377576704458714e-05
430,0.020606359378851368,0.9976133651551312,4.3788046282356245e-05
431,0.020607375271149676,0.9976133651551312,4.3790453048337824e-05
432,0.02060839126361978,0.9976133651551312,4.380973162267874e-05
433,0.0206094073562765,0.9976133651551312,4.3820974221211424e-05
434,0.020610423549134657,0.9976133651551312,4.3823557655807474e-05
435,0.020611439842209072,0.9976133651551312,4.382495521086963e-05
436,0.02061245623551457,0.9976133651551312,4.383525913958794e-05
437,0.020613472729065982,0.9976133651551312,4.38422336580546e-05
438,0.020614489322878137,0.9976133651551312,4.384324501830993e-05
439,0.020615506016965872,0.9976133651551312,4.386104220911781e-05
440,0.02061652281134402,0.9976133651551312,4.389225347269383e-05
441,0.020617539706027425,0.9976133651551312,4.389618303088398e-05
442,0.020618556701030927,0.9976133651551312,4.3899534098556764e-05
443,0.020619573796369375,0.9976133651551312,4.3910478893051826e-05
444,0.020620590992057618,0.9976133651551312,4.3935668836358204e-05
445,0.020621608288110507,0.9976133651551312,4.396503681681027e-05
