timestamp,avg_response_time,throughput,http_error_count,ballerina_error_count
2020-07-07 11:59:16.632000+00:00,230.739082375,1.5893513459819213,0,0
2020-07-07 11:59:26.764000+00:00,30.40018962962963,2.6648243189893406,0,0
2020-07-07 11:59:36.820000+00:00,19.09842924137931,2.8838504375497216,0,0
2020-07-07 11:59:46.896000+00:00,20.42621696153846,2.5803890432711394,0,0
2020-07-07 11:59:56.972000+00:00,18.835142,2.6796347757046446,0,0
2020-07-07 12:00:07.007000+00:00,24.4810371,2.9895366218236172,0,0
2020-07-07 12:00:17.043000+00:00,19.425420620689657,2.8895974491829417,0,0
2020-07-07 12:00:27.088000+00:00,17.913035807692307,2.588352414136386,0,0
2020-07-07 12:00:37.158000+00:00,19.781205103448276,2.879841112214499,0,0
2020-07-07 12:00:47.244000+00:00,22.42279310714286,2.776125322228832,0,0
2020-07-07 12:00:57.326000+00:00,24.169943310344827,2.876413410037691,0,0
2020-07-07 12:01:07.396000+00:00,24.237904888888888,2.6812313803376364,0,0
2020-07-07 12:01:17.476000+00:00,21.078652793103448,2.876984126984127,0,0
2020-07-07 12:01:27.550000+00:00,25.334650548387096,3.0772285090331546,0,0
2020-07-07 12:01:37.605000+00:00,21.95252084615385,2.5857782197911487,0,0
2020-07-07 12:01:47.654000+00:00,19.971329333333333,2.6868345108966065,0,0
2020-07-07 12:01:57.686000+00:00,23.09904546153846,2.59170653907496,0,0
2020-07-07 12:02:07.761000+00:00,22.12568135714286,2.7791563275434243,0,0
2020-07-07 12:02:17.841000+00:00,18.73357016,2.4801587301587302,0,0
2020-07-07 12:02:27.878000+00:00,21.791249689655174,2.889309554647803,0,0
2020-07-07 12:02:37.972000+00:00,19.09190607142857,2.7739251040221915,0,0
2020-07-07 12:02:48.034000+00:00,22.716570107142857,2.7827469687934805,0,0
2020-07-07 12:02:58.116000+00:00,18.477753142857143,2.7772267407260465,0,0
2020-07-07 12:03:08.166000+00:00,20.920861428571428,2.7860696517412937,0,0
2020-07-07 12:03:18.232000+00:00,17.996500100000002,2.9803298231670974,0,0
2020-07-07 12:03:28.266000+00:00,21.576053884615384,2.59118995415587,0,0
2020-07-07 12:03:38.330000+00:00,21.334126965517243,2.881558028616852,0,0
2020-07-07 12:03:48.361000+00:00,21.903619344827586,2.8910377828730938,0,0
2020-07-07 12:03:58.381000+00:00,17.080718035714288,2.7944111776447107,0,0
2020-07-07 12:04:08.453000+00:00,19.554122964285714,2.7799841143764894,0,0
2020-07-07 12:04:18.716000+00:00,21.10827755172414,2.8256844977102213,0,0
2020-07-07 12:04:28.749000+00:00,16.94018855172414,2.890461477125486,0,0
2020-07-07 12:04:38.837000+00:00,19.600569571428572,2.775574940523394,0,0
2020-07-07 12:04:48.906000+00:00,18.446262366666666,2.979441851226537,0,0
2020-07-07 12:04:59.016000+00:00,20.511588689655174,2.8684470820969334,0,0
2020-07-07 12:05:09.086000+00:00,21.226766559999998,2.482621648460775,0,0
2020-07-07 12:05:19.119000+00:00,20.161032300000002,1.993421708362404,0,0
2020-07-07 12:05:29.285000+00:00,15.792746555555556,2.6559118630729883,0,0
2020-07-07 12:05:39.333000+00:00,16.67968062962963,2.687101910828025,0,0
2020-07-07 12:05:49.367000+00:00,25.471274851851852,2.690851106238788,0,0
2020-07-07 12:05:59.398000+00:00,17.92778254166667,2.39258299272256,0,0
2020-07-07 12:06:09.436000+00:00,21.81896617857143,2.7894002789400276,0,0
2020-07-07 12:06:19.499000+00:00,17.992539,2.4843486037960845,0,0
2020-07-07 12:06:29.536000+00:00,21.27520296153846,2.5904154627876856,0,0
2020-07-07 12:06:39.568000+00:00,19.481761,2.3923444976076556,0,0
2020-07-07 12:06:49.600000+00:00,20.514699222222223,2.6913875598086126,0,0
2020-07-07 12:06:59.667000+00:00,19.322901192307693,2.5826959372206217,0,0
2020-07-07 12:07:09.728000+00:00,15.337448043478261,2.2860550641089357,0,0
2020-07-07 12:07:19.775000+00:00,23.543890769230767,2.587837165322982,0,0
2020-07-07 12:07:29.806000+00:00,22.812536444444444,2.69165586681288,0,0
2020-07-07 12:07:39.855000+00:00,30.709937076923076,2.58732212160414,0,0
2020-07-07 12:07:49.887000+00:00,20.16650968,2.492025518341308,0,0
2020-07-07 12:07:59.924000+00:00,21.30695133333333,2.690046826741058,0,0
2020-07-07 12:08:09.983000+00:00,20.532847655172414,2.8829903568943234,0,0
2020-07-07 12:08:20.022000+00:00,19.172202866666666,2.988345452734336,0,0
2020-07-07 12:08:30.053000+00:00,18.72353072,2.4922739507526668,0,0
2020-07-07 12:08:40.083000+00:00,20.295034214285714,2.7916251246261217,0,0
2020-07-07 12:08:50.123000+00:00,19.18404111111111,2.6892430278884465,0,0
2020-07-07 12:09:00.181000+00:00,18.975785137931034,2.8832769934380593,0,0
2020-07-07 12:09:10.312000+00:00,18.654936333333332,2.3689665383476455,0,0
2020-07-07 12:09:20.371000+00:00,22.104654809523808,2.08768267223382,0,0
2020-07-07 12:09:30.417000+00:00,17.942105555555557,2.6876368703961777,0,0
2020-07-07 12:09:40.479000+00:00,20.094305708333334,2.385211687537269,0,0
2020-07-07 12:09:50.527000+00:00,22.361576399999997,2.488057324840764,0,0
2020-07-07 12:10:00.590000+00:00,22.6609232,2.981218324555302,0,0
2020-07-07 12:10:10.655000+00:00,21.35891751724138,2.8812717337307503,0,0
2020-07-07 12:10:20.812000+00:00,21.552500730769232,2.559810967805454,0,0
2020-07-07 12:10:30.854000+00:00,22.52516516,2.4895439155546706,0,0
2020-07-07 12:10:40.946000+00:00,16.524910782608696,2.279032897344431,0,0
2020-07-07 12:10:50.983000+00:00,19.19811548148148,2.690046826741058,0,0
2020-07-07 12:11:01.014000+00:00,20.409438304347823,2.292892034692453,0,0
2020-07-07 12:11:11.072000+00:00,19.730869814814813,2.6844303042354345,0,0
2020-07-07 12:11:21.176000+00:00,18.540558136363636,2.1773555027711797,0,0
2020-07-07 12:11:31.276000+00:00,22.74464248,2.4752475247524752,0,0
