timestamp,avg_response_time,throughput,http_error_count,ballerina_error_count
2020-07-22 02:45:44.412000+00:00,,,,0
2020-07-22 02:45:55.686000+00:00,82.6272096511955,63.06546035125067,0.0,0
2020-07-22 02:46:06.394000+00:00,34.19853219469836,102.16660440791932,0.0,0
2020-07-22 02:46:16.972000+00:00,18.02441849282787,92.26696918131971,0.0,0
2020-07-22 02:46:27.383000+00:00,9.251765355846773,95.2838344059168,0.0,0
2020-07-22 02:46:37.771000+00:00,8.251465013723697,105.21755872160185,0.0,0
2020-07-22 02:46:48.190000+00:00,7.57234177260274,35.03215279777329,0.0,0
2020-07-22 02:47:50.655000+00:00,60068.599143,0.09601536245799328,0.0,3
2020-07-22 02:48:11.556000+00:00,15064.939254,0.19203072491598655,3.0,3
2020-07-22 02:48:43.636000+00:00,52632.906561,0.09365049634763063,3.0,1
2020-07-22 02:49:05.116000+00:00,60026.586996,0.09342301943198804,1.0,3
2020-07-22 02:49:15.817000+00:00,60006.80189733334,0.28034763106251753,1.0,3
2020-07-22 02:49:47.966000+00:00,60031.645064,0.09315323707498835,1.0,3
2020-07-22 02:50:09.356000+00:00,60018.548366,0.18700327255726976,1.0,3
2020-07-22 02:50:20.032000+00:00,60003.991068,0.18733608092918697,1.0,3
2020-07-22 02:50:41.602000+00:00,60027.724125,0.09200478424878095,1.0,3
2020-07-22 02:51:13.174000+00:00,60008.7280465,0.3834355828220859,1.0,3
2020-07-22 02:51:44.467000+00:00,423.2039206071429,45.63320870482217,1.0,1
2020-07-22 02:51:55.374000+00:00,25.5769328781491,178.3258457871092,1.0,1
2020-07-22 02:52:06.069000+00:00,16.77275958949789,243.94576905095838,1.0,1
2020-07-22 02:52:16.818000+00:00,10.535803461958004,341.14801376872265,1.0,1
2020-07-22 02:52:27.824000+00:00,8.857215448770491,399.0550608758859,1.0,1
2020-07-22 02:57:42.522000+00:00,41.30185097373638,201.6185433110201,1.0,1
2020-07-22 02:57:53.747000+00:00,7.288122768638171,358.48552338530067,1.0,1
2020-07-22 02:58:04.440000+00:00,7.668104895940391,363.97643318058545,1.0,1
2020-07-22 02:58:15.177000+00:00,20.075705969289828,48.52379621868306,1.0,1
