timestamp,avg_response_time,throughput,http_error_count,ballerina_error_count
2020-07-10 14:29:37.887000+00:00,1269.848743,0.09935419771485346,0,0
2020-07-10 15:24:49.460000+00:00,60.99557583333333,1.1898859692612793,0,0
2020-07-10 15:24:59.556000+00:00,34.63025774308301,25.0594294770206,0,0
2020-07-10 15:25:09.656000+00:00,24.907199063186813,36.039603960396036,0,0
2020-07-10 15:25:19.735000+00:00,26.74365295522388,33.23742434765354,0,0
2020-07-10 15:25:29.799000+00:00,27.018194374622357,32.889507154213035,0,0
2020-07-10 15:25:39.833000+00:00,24.799995567934783,36.67530396651385,0,0
2020-07-10 15:25:49.904000+00:00,29.99787258724832,29.58991162744514,0,0
2020-07-10 15:25:59.956000+00:00,31.03400609688581,28.75049741345006,0,0
2020-07-10 15:26:09.863000+00:00,32.90289459868421,14.856807741178772,0,0
2020-07-10 15:26:10.064000+00:00,22.84874494642857,16.62049861495845,0,0
2020-07-10 15:26:20.023000+00:00,29.893148748603352,17.618110236220474,0,0
2020-07-10 15:26:20.157000+00:00,22.989507216560508,15.5553353809571,0,0
2020-07-10 15:26:30.181000+00:00,23.817053139175258,19.09824768655247,0,0
2020-07-10 15:26:30.201000+00:00,23.290644658163263,19.514137793707686,0,0
2020-07-10 15:26:40.246000+00:00,23.23312158469945,18.218018914883025,0,0
2020-07-10 15:26:40.347000+00:00,24.725622179104477,19.771788313987802,0,0
2020-07-10 15:26:50.315000+00:00,22.857714623188407,20.558148773463106,0,0
2020-07-10 15:26:50.424000+00:00,23.95998977297297,18.358638483675698,0,0
2020-07-10 15:27:00.387000+00:00,23.282184619791668,19.062748212867355,0,0
2020-07-10 15:27:00.518000+00:00,23.9084813556701,19.219338220725184,0,0
2020-07-10 15:27:10.464000+00:00,22.77996883333333,19.648704971717773,0,0
2020-07-10 15:27:10.565000+00:00,23.213273452261305,19.806907534587438,0,0
2020-07-10 15:27:20.515000+00:00,22.902948915,19.898517560441746,0,0
2020-07-10 15:27:20.656000+00:00,24.27774001595745,18.630462788623525,0,0
2020-07-10 15:27:30.573000+00:00,26.20671271264368,17.299661960628356,0,0
2020-07-10 15:27:31.056000+00:00,22.833551227722772,19.42307692307692,0,0
2020-07-10 15:27:40.624000+00:00,23.019257581497797,22.584817431101385,0,0
2020-07-10 15:27:41.126000+00:00,23.006671171597635,16.782522343594838,0,0
2020-07-10 15:27:50.734000+00:00,22.85443505,15.82591493570722,0,0
2020-07-10 15:27:51.161000+00:00,32.485080782352945,16.940707523667164,0,0
2020-07-10 15:28:00.774000+00:00,23.04953485026738,18.625498007968126,0,0
2020-07-10 15:28:01.255000+00:00,24.934742115183244,18.92213195957995,0,0
2020-07-10 15:28:10.838000+00:00,22.75329785915493,21.164546899841017,0,0
2020-07-10 15:28:11.322000+00:00,22.960029844086023,18.47620939703983,0,0
2020-07-10 15:28:20.909000+00:00,23.95214766995074,20.156886108628736,0,0
2020-07-10 15:28:21.387000+00:00,22.725216209302324,17.088922006954792,0,0
2020-07-10 15:28:30.958000+00:00,22.78389672636816,20.001990247785848,0,0
2020-07-10 15:28:31.427000+00:00,22.749927085858587,19.721115537848608,0,0
2020-07-10 15:28:41.040000+00:00,22.808823354368933,20.43245387819877,0,0
2020-07-10 15:28:41.495000+00:00,22.837645730000002,19.864918553833927,0,0
2020-07-10 15:28:51.175000+00:00,23.71692524875622,19.832264430192403,0,0
2020-07-10 15:28:51.575000+00:00,22.685095795918368,19.444444444444446,0,0
2020-07-10 15:29:01.236000+00:00,23.172176263157894,20.77328297385946,0,0
2020-07-10 15:29:01.649000+00:00,22.770880581151832,18.959698233075244,0,0
2020-07-10 15:29:11.262000+00:00,25.027015310526316,18.950728106922003,0,0
2020-07-10 15:29:11.694000+00:00,22.597885205263157,18.914883026381283,0,0
2020-07-10 15:29:21.306000+00:00,23.53343142288557,20.01194743130227,0,0
2020-07-10 15:29:21.771000+00:00,22.579930371980673,20.541827924977675,0,0
2020-07-10 15:29:31.366000+00:00,22.635144224489796,19.483101391650102,0,0
2020-07-10 15:29:31.810000+00:00,22.75846249746193,19.623468472955476,0,0
2020-07-10 15:29:41.888000+00:00,22.982153938679243,20.148260786922638,0,0
2020-07-10 15:29:41.984000+00:00,22.647135383495144,20.247690190682132,0,0
2020-07-10 15:29:51.925000+00:00,22.638938479338844,12.055395038358075,0,0
2020-07-10 15:29:52.036000+00:00,22.711536946969694,13.131715081575805,0,0
2020-07-10 15:31:02.597000+00:00,27.10685431130877,78.31625037317146,0,0
2020-07-10 15:31:02.970000+00:00,24.482546996555683,86.39158897044237,0,0
2020-07-10 15:31:12.630000+00:00,25.759700012113054,74.0556164656633,0,0
2020-07-10 15:31:13.004000+00:00,31.63287536,69.76280645804266,0,0
2020-07-10 15:31:22.704000+00:00,26.09652976491647,83.18443517967043,0,0
2020-07-10 15:31:23.255000+00:00,23.62465888235294,89.55223880597015,0,0
2020-07-10 15:31:32.822000+00:00,27.89585337837838,80.45068195295512,0,0
2020-07-10 15:31:33.317000+00:00,23.030459979910713,89.04790300139138,0,0
2020-07-10 15:31:42.905000+00:00,23.17137841971207,89.55667955965487,0,0
2020-07-10 15:31:43.391000+00:00,24.266409695257316,98.37204685328568,0,0
2020-07-10 15:31:52.946000+00:00,23.825054243469175,95.30923214819241,0,0
2020-07-10 15:31:53.428000+00:00,22.936516222797927,96.14426621500448,0,0
2020-07-10 15:32:03.022000+00:00,23.950850426829266,97.65780071456926,0,0
2020-07-10 15:32:03.466000+00:00,22.58766065625,95.63658099222954,0,0
2020-07-10 15:32:13.055000+00:00,22.785935058473736,100.56812518688328,0,0
2020-07-10 15:32:13.536000+00:00,22.2899656163142,98.60973187686196,0,0
2020-07-10 15:32:23.134000+00:00,22.577607258252428,102.1926778450243,0,0
2020-07-10 15:32:23.597000+00:00,22.203727915779286,102.67369048802307,0,0
2020-07-10 15:32:33.181000+00:00,22.3281474639076,103.41395441425301,0,0
2020-07-10 15:32:33.630000+00:00,22.188512240384615,103.65792883484501,0,0
2020-07-10 15:32:43.215000+00:00,22.359039846,99.66115208291808,0,0
2020-07-10 15:32:43.694000+00:00,22.25475417015209,104.53100158982512,0,0
2020-07-10 15:32:53.250000+00:00,22.430526629048085,101.54459392127553,0,0
2020-07-10 15:32:53.745000+00:00,22.208841077586207,103.87026166550592,0,0
2020-07-10 15:33:03.283000+00:00,22.43836854299517,103.15957340775441,0,0
2020-07-10 15:33:03.808000+00:00,22.165824075362316,102.85203219715791,0,0
2020-07-10 15:33:13.331000+00:00,22.330133671013037,99.22372611464968,0,0
2020-07-10 15:33:13.903000+00:00,22.260521885291396,107.08271421495789,0,0
2020-07-10 15:33:23.395000+00:00,22.296364924212597,100.95389507154214,0,0
2020-07-10 15:33:23.968000+00:00,22.143700236569273,105.41480377545952,0,0
2020-07-10 15:33:33.442000+00:00,22.320893370588237,101.5228426395939,0,0
2020-07-10 15:33:34.003000+00:00,22.277720484507043,106.12855007473841,0,0
2020-07-10 15:33:43.869000+00:00,22.324913472463766,99.26153255970077,0,0
2020-07-10 15:33:44.064000+00:00,22.319177252345217,105.95368253652718,0,0
2020-07-10 15:33:53.902000+00:00,22.413820952811246,99.27240107644772,0,0
2020-07-10 15:33:54.145000+00:00,22.250722181733458,106.43785338756076,0,0
2020-07-10 15:34:03.965000+00:00,22.291599640471514,101.16267514657656,0,0
2020-07-10 15:34:04.188000+00:00,22.212227185781988,105.04829234292542,0,0
2020-07-10 15:34:14.055000+00:00,22.37531385966634,100.99108027750248,0,0
2020-07-10 15:34:14.239000+00:00,22.187842858643744,104.16873942891255,0,0
2020-07-10 15:34:24.121000+00:00,22.35251732321254,101.43055831512021,0,0
2020-07-10 15:34:24.272000+00:00,22.20784802840909,105.25266620153494,0,0
2020-07-10 15:34:34.159000+00:00,22.397114578598483,105.20023909145249,0,0
2020-07-10 15:34:34.341000+00:00,22.24044063010967,99.61267255934055,0,0
2020-07-10 15:34:44.224000+00:00,22.384936219262293,96.96969696969697,0,0
2020-07-10 15:34:44.455000+00:00,23.845894568844223,98.37848526794542,0,0
2020-07-10 15:34:54.320000+00:00,22.295192202138,101.92155309033281,0,0
2020-07-10 15:34:54.487000+00:00,22.254095965811963,104.96411483253588,0,0
2020-07-10 15:35:04.444000+00:00,22.440079897727273,104.30659818253655,0,0
2020-07-10 15:35:04.551000+00:00,22.22489901871921,100.85453100158982,0,0
2020-07-10 15:35:14.493000+00:00,22.333117126999056,105.78166981789234,0,0
2020-07-10 15:35:14.625000+00:00,22.208391684003928,101.15147905499306,0,0
2020-07-10 15:35:24.528000+00:00,22.37407356990291,102.64075734927752,0,0
2020-07-10 15:35:24.672000+00:00,22.24750605033882,102.8167612222554,0,0
2020-07-10 15:35:34.577000+00:00,22.31167886124402,103.99044681062793,0,0
2020-07-10 15:35:34.736000+00:00,22.284428220588236,101.35135135135135,0,0
2020-07-10 15:35:44.646000+00:00,22.38344619962157,104.97566789154831,0,0
2020-07-10 15:35:44.780000+00:00,22.241207906653425,100.25886101154919,0,0
2020-07-10 15:35:54.700000+00:00,22.39338663157895,83.15098468271334,0,0
2020-07-10 15:35:54.872000+00:00,22.287884396464644,78.47800237812129,0,0
2020-07-10 15:37:04.975000+00:00,22.61723121303434,142.01831210191082,0,0
2020-07-10 15:37:05.359000+00:00,22.960493445098038,151.65031222123105,0,0
2020-07-10 15:37:15.046000+00:00,22.099045500483093,205.54066130473637,0,0
2020-07-10 15:37:15.408000+00:00,22.124004915139828,206.38869539257638,0,0
2020-07-10 15:37:25.083000+00:00,22.269230954480115,207.93065657068846,0,0
2020-07-10 15:37:25.472000+00:00,22.110389317600788,202.10651828298887,0,0
2020-07-10 15:37:35.148000+00:00,22.139816344080604,197.2180824639841,0,0
2020-07-10 15:37:35.555000+00:00,22.23971756016989,210.15570762669842,0,0
2020-07-10 15:37:45.223000+00:00,22.16106253748163,202.5806451612903,0,0
2020-07-10 15:37:45.622000+00:00,22.228806336827063,208.5030297010033,0,0
2020-07-10 15:37:55.288000+00:00,22.173696247614505,208.24639841033286,0,0
2020-07-10 15:37:55.669000+00:00,22.198597533301392,207.72369861650245,0,0
2020-07-10 15:38:05.359000+00:00,22.26965058644401,202.16463111905472,0,0
2020-07-10 15:38:05.703000+00:00,22.193958125297762,209.18875822204504,0,0
2020-07-10 15:38:15.435000+00:00,22.176297120153183,207.32433505359268,0,0
2020-07-10 15:38:15.738000+00:00,22.062181478612167,209.66616841056305,0,0
2020-07-10 15:38:25.469000+00:00,22.264156040666343,203.4084114012358,0,0
2020-07-10 15:38:25.800000+00:00,22.122414041944708,208.50725501888292,0,0
2020-07-10 15:38:35.534000+00:00,22.25063894832677,201.88772975658222,0,0
2020-07-10 15:38:35.837000+00:00,22.11705954489892,211.91591112882335,0,0
2020-07-10 15:38:45.606000+00:00,22.219325556424035,203.23669579030977,0,0
2020-07-10 15:38:45.870000+00:00,22.188163864877588,211.70138542808732,0,0
2020-07-10 15:38:55.641000+00:00,22.111622358313817,212.7553562531141,0,0
2020-07-10 15:38:55.955000+00:00,22.124544528283323,201.5865146256817,0,0
2020-07-10 15:39:05.691000+00:00,22.235888361138862,199.2039800995025,0,0
2020-07-10 15:39:06.022000+00:00,22.680852669044224,208.90036753749877,0,0
2020-07-10 15:39:15.754000+00:00,22.1220747668566,209.28152638378216,0,0
2020-07-10 15:39:16.057000+00:00,22.174853426006795,205.38116591928252,0,0
2020-07-10 15:39:25.825000+00:00,22.155434338601534,207.32797140303845,0,0
2020-07-10 15:39:26.095000+00:00,22.212250529298753,207.4118350268978,0,0
2020-07-10 15:39:35.924000+00:00,22.19775745910419,203.38647390830775,0,0
2020-07-10 15:39:36.147000+00:00,22.365085148076922,206.9239952248309,0,0
2020-07-10 15:39:46.033000+00:00,22.17367974498287,202.0971411613414,0,0
2020-07-10 15:39:46.179000+00:00,22.141170062529387,212.02153110047848,0,0
2020-07-10 15:39:56.093000+00:00,22.212056593582886,204.47316103379723,0,0
2020-07-10 15:39:56.211000+00:00,22.219188625653207,209.82854864433813,0,0
2020-07-10 15:40:06.156000+00:00,22.186540329812768,206.99592566828977,0,0
2020-07-10 15:40:06.257000+00:00,22.134692470955354,207.34620744574954,0,0
2020-07-10 15:40:16.189000+00:00,22.227952323558164,203.92704076547395,0,0
2020-07-10 15:40:16.353000+00:00,22.044233853176472,210.47939778129953,0,0
2020-07-10 15:40:26.222000+00:00,22.17402856455455,209.2096082926343,0,0
2020-07-10 15:40:26.504000+00:00,22.07268547277937,206.28509506452568,0,0
2020-07-10 15:40:36.310000+00:00,22.256479237254904,202.2204599524187,0,0
2020-07-10 15:40:36.540000+00:00,22.217465530583215,210.14348345954565,0,0
2020-07-10 15:40:46.377000+00:00,22.171495273508356,208.1056918645078,0,0
2020-07-10 15:40:46.573000+00:00,22.364101974903477,206.51848898634506,0,0
2020-07-10 15:40:56.448000+00:00,22.282606054379208,206.33502134842618,0,0
2020-07-10 15:40:56.645000+00:00,22.21108730307467,203.43526608419378,0,0
2020-07-10 15:41:06.510000+00:00,22.179572424903103,205.1282051282051,0,0
2020-07-10 15:41:06.693000+00:00,22.226430126310774,208.79777070063693,0,0
2020-07-10 15:41:16.547000+00:00,23.378698372068786,191.19258742652187,0,0
2020-07-10 15:41:16.790000+00:00,22.04432566813294,202.6344458750124,0,0
2020-07-10 15:41:26.646000+00:00,22.24709310388994,208.73353797405684,0,0
2020-07-10 15:41:26.858000+00:00,22.05942837004831,205.60190703218117,0,0
2020-07-10 15:41:36.711000+00:00,22.19990092471591,209.8360655737705,0,0
2020-07-10 15:41:36.893000+00:00,22.206837052734375,204.0857000498256,0,0
2020-07-10 15:41:46.804000+00:00,22.136436983042636,204.49816704646784,0,0
2020-07-10 15:41:46.945000+00:00,22.16551905471698,210.9033028253084,0,0
2020-07-10 15:41:56.874000+00:00,22.141326824866958,205.26315789473685,0,0
2020-07-10 15:41:57.035000+00:00,22.11660005248227,209.61347869177405,0,0
2020-07-10 15:42:06.943000+00:00,22.20193496491228,5.66093951733042,0,0
2020-07-10 15:42:07.093000+00:00,22.058033566666666,2.9827003380393715,0,0
2020-07-10 15:43:07.288000+00:00,23.723322392762107,187.02100129391857,0,0
2020-07-10 15:43:07.579000+00:00,24.03470231691542,199.58296097706284,0,0
2020-07-10 15:43:17.402000+00:00,22.21463608368304,400.5339133873838,0,0
2020-07-10 15:43:17.664000+00:00,22.163892160537483,420.62469013386215,0,0
2020-07-10 15:43:27.436000+00:00,22.29697439287457,408.4114012357983,0,0
2020-07-10 15:43:27.728000+00:00,22.082612205544933,415.73926868044515,0,0
2020-07-10 15:43:37.479000+00:00,22.166778346746987,413.22314049586777,0,0
2020-07-10 15:43:37.791000+00:00,22.08399274368145,416.7743217728312,0,0
2020-07-10 15:43:47.511000+00:00,22.08534360315534,410.68580542264755,0,0
2020-07-10 15:43:47.855000+00:00,22.59687002479136,404.8092209856916,0,0
2020-07-10 15:43:57.546000+00:00,22.061285442429238,362.6307922272048,0,0
2020-07-10 15:43:57.949000+00:00,25.4997686523797,376.7584703784426,0,0
2020-07-10 15:44:07.621000+00:00,24.65732997239346,370.3225806451613,0,0
2020-07-10 15:44:08.021000+00:00,22.068034140373637,382.6449563145353,0,0
2020-07-10 15:44:17.722000+00:00,23.424266219499874,391.94139194139194,0,0
2020-07-10 15:44:18.064000+00:00,22.082698961820853,406.8505426665339,0,0
2020-07-10 15:44:27.782000+00:00,22.005433181249998,413.51888667992046,0,0
2020-07-10 15:44:28.107000+00:00,22.047961636277304,419.396594643035,0,0
2020-07-10 15:44:37.926000+00:00,22.079784739736844,374.6056782334385,0,0
2020-07-10 15:44:38.156000+00:00,24.39560156370255,382.7246492188278,0,0
2020-07-10 15:44:47.957000+00:00,22.0726286886588,414.01654869903297,0,0
2020-07-10 15:44:48.229000+00:00,22.18220879454676,415.069989079718,0,0
2020-07-10 15:44:58.027000+00:00,22.069701833333333,405.1638530287984,0,0
2020-07-10 15:44:58.273000+00:00,22.12896086055777,424.83074472321783,0,0
2020-07-10 15:45:08.061000+00:00,22.044085808093044,411.30157464620294,0,0
2020-07-10 15:45:08.336000+00:00,22.16783021851145,416.5755738845275,0,0
2020-07-10 15:45:18.102000+00:00,22.10030802609528,415.9944228662484,0,0
2020-07-10 15:45:18.406000+00:00,22.1209088258049,413.3068520357497,0,0
2020-07-10 15:45:28.200000+00:00,22.062466449440873,416.22103386809266,0,0
2020-07-10 15:45:28.448000+00:00,22.127303221983272,416.7496514638518,0,0
2020-07-10 15:45:38.233000+00:00,22.076315478728606,407.65473936011165,0,0
2020-07-10 15:45:38.512000+00:00,22.31184430776629,413.2551669316375,0,0
2020-07-10 15:45:48.372000+00:00,22.086233863175675,408.71880856100205,0,0
2020-07-10 15:45:48.553000+00:00,22.13194025945303,418.78298974205757,0,0
