timestamp,avg_response_time,throughput,http_error_count,ballerina_error_count,is_anomaly
2020-07-10 14:20:38.619000+00:00,,,0,0,0
2020-07-10 14:20:48.955000+00:00,16079.803403999998,0.09674922600619196,3,0,0
2020-07-10 14:21:09.063000+00:00,15044.79766,0.09943323058566172,3,0,0
2020-07-10 14:23:09.874000+00:00,3732.619931,0.19866891824774016,1,0,0
2020-07-10 14:48:20.416000+00:00,16.16931782352941,21.952915466375284,1,0,0
2020-07-10 14:48:30.556000+00:00,13.383315444036699,53.74753451676529,1,0,0
2020-07-10 14:48:40.656000+00:00,9.543859831412103,68.71287128712872,1,0,0
2020-07-10 14:48:50.755000+00:00,8.296106919392523,84.76086741261511,1,0,0
2020-07-10 14:49:00.855000+00:00,8.589973363520407,77.62376237623762,1,0,0
2020-07-10 14:49:11.056000+00:00,5.971152762979685,86.85422997745319,1,0,0
2020-07-10 14:49:18.172000+00:00,18.307305234375,24.525771220540328,0,0,0
2020-07-10 14:49:21.104000+00:00,3.4740665848214287,44.585987261146485,1,0,0
2020-07-10 14:49:28.978000+00:00,8.36952623234201,49.787155284101416,0,0,0
2020-07-10 14:49:31.163000+00:00,3.1057279033674967,67.89939357789045,1,0,0
2020-07-10 14:49:39.170000+00:00,5.131290647746243,58.771585557299844,0,0,0
2020-07-10 14:49:41.242000+00:00,4.474788736231884,68.45917253695804,1,0,0
2020-07-10 14:49:49.215000+00:00,4.391699063795853,62.41911398705824,0,0,0
2020-07-10 14:49:51.281000+00:00,3.751076238157895,75.70475146926985,1,0,0
2020-07-10 14:49:59.372000+00:00,8.16060241385435,55.42975287978734,0,0,0
2020-07-10 14:50:01.373000+00:00,2.802866897038081,70.25366627031312,1,0,0
2020-07-10 14:50:09.471000+00:00,5.406439864705882,67.33339934646996,0,0,0
2020-07-10 14:50:11.411000+00:00,2.5533414892344504,83.28352261406654,1,0,0
2020-07-10 14:50:19.570000+00:00,2.441508707772021,95.55401524903456,0,0,0
2020-07-10 14:50:21.485000+00:00,2.2250199643962847,128.25094302163987,1,0,0
2020-07-10 14:50:29.635000+00:00,1.8314148273314863,107.60059612518629,0,0,0
2020-07-10 14:50:31.555000+00:00,2.14611766199262,134.55809334657394,1,0,0
2020-07-10 14:50:39.695000+00:00,3.7086729482352943,84.49304174950298,0,0,0
2020-07-10 14:50:41.625000+00:00,2.3656127023121387,103.07845084409136,1,0,0
2020-07-10 14:50:49.770000+00:00,2.5533003166287016,87.14640198511165,0,0,0
2020-07-10 14:50:51.756000+00:00,2.9602575491266383,90.41555621360182,1,0,0
2020-07-10 14:50:59.947000+00:00,2.616580992240543,101.30686842881006,0,0,0
2020-07-10 14:51:01.855000+00:00,2.685796857610475,121.00207941380337,1,0,0
2020-07-10 14:51:10.013000+00:00,1.1747171696905017,93.08563481025234,0,0,0
2020-07-10 14:51:11.956000+00:00,3.5484984398595256,112.76111276111277,1,0,0
2020-07-10 14:51:20.070000+00:00,1.0412295058214749,76.8618872427165,0,0,0
2020-07-10 14:51:22.055000+00:00,4.242667397183099,105.4559857411625,1,0,0
2020-07-10 14:51:30.143000+00:00,0.9593726919148936,116.64846619676364,0,0,0
2020-07-10 14:51:32.136000+00:00,1.9135420242811505,155.2425354627517,1,0,0
2020-07-10 14:51:40.242000+00:00,1.403856247683235,117.53638974155857,0,0,0
2020-07-10 14:51:42.213000+00:00,1.9584844245216162,140.02183189441305,1,0,0
2020-07-10 14:51:50.317000+00:00,0.9964537024859662,123.77171215880892,0,0,0
2020-07-10 14:51:52.282000+00:00,2.078774998654105,147.5816863640878,1,0,0
2020-07-10 14:52:00.360000+00:00,1.11813275671406,126.05795081151051,0,0,0
2020-07-10 14:52:02.391000+00:00,1.8271104063897765,154.81254327826687,1,0,0
2020-07-10 14:52:10.451000+00:00,1.3915849190992493,118.81874938063619,0,0,0
2020-07-10 14:52:12.449000+00:00,1.8323451634162744,147.8425134221515,1,0,0
2020-07-10 14:52:20.532000+00:00,1.2798671077943615,119.6309889891876,0,0,0
2020-07-10 14:52:22.522000+00:00,1.9283538110964331,150.3027896356597,1,0,0
2020-07-10 14:52:30.627000+00:00,0.9653722311178248,131.15403665180784,0,0,0
2020-07-10 14:52:32.560000+00:00,1.8670259754408058,158.198844391313,1,0,0
2020-07-10 14:52:40.709000+00:00,0.9909029118311982,131.62071017655228,0,0,0
2020-07-10 14:52:42.599000+00:00,1.8797320253712868,160.97220838728956,1,0,0
2020-07-10 14:52:50.762000+00:00,1.0920348987854251,122.84890082562418,0,0,0
2020-07-10 14:52:52.646000+00:00,1.8696815497076025,153.18005374738726,1,0,0
2020-07-10 14:53:00.844000+00:00,0.9327598707738542,132.01745685379885,0,0,0
2020-07-10 14:53:02.715000+00:00,1.841217666243655,156.52001191776742,1,0,0
2020-07-10 14:53:10.888000+00:00,0.9717487071483474,129.5300677021107,0,0,0
2020-07-10 14:53:12.769000+00:00,1.8461995181023716,159.33956634175453,1,0,0
2020-07-10 14:53:20.932000+00:00,1.0085063616600791,50.378335324571886,0,0,0
2020-07-10 14:53:22.819000+00:00,1.8528905091463412,32.636815920398014,1,0,0
2020-07-10 14:54:31.389000+00:00,1.6422533015873015,150.14895729890762,0,0,0
2020-07-10 14:54:33.341000+00:00,6.139732784116843,217.55535696554463,1,0,0
2020-07-10 14:54:41.442000+00:00,1.1095007758557234,270.26758181637325,0,0,0
2020-07-10 14:54:43.755000+00:00,4.669621050196079,367.29402727098136,1,0,0
2020-07-10 14:54:51.509000+00:00,1.1567643139678614,401.80788715605456,0,0,0
2020-07-10 14:54:53.826000+00:00,3.2372177069712484,504.2200377321021,1,0,0
2020-07-10 14:55:01.575000+00:00,0.8557542403660886,412.4776475263263,0,0,0
2020-07-10 14:55:03.956000+00:00,3.4585975699730875,513.5241855873644,1,0,0
2020-07-10 14:55:11.614000+00:00,0.8932759462890625,408.008765813328,0,0,0
2020-07-10 14:55:14.060000+00:00,3.4628829149105367,497.8226444972288,1,0,0
2020-07-10 14:55:21.726000+00:00,0.8810087816885208,429.88528481012656,0,0,0
2020-07-10 14:55:24.098000+00:00,3.244855281190385,522.2155807929867,1,0,0
2020-07-10 14:55:31.796000+00:00,0.8666077201080838,441.012909632572,0,0,0
2020-07-10 14:55:34.177000+00:00,3.440613465348473,506.7963091576545,1,0,0
2020-07-10 14:55:41.834000+00:00,0.942710988489871,432.75552898983864,0,0,0
2020-07-10 14:55:44.256000+00:00,3.349548552282481,508.5822006151404,1,0,0
2020-07-10 14:55:51.970000+00:00,1.0969936927413673,419.98816101026046,0,0,0
2020-07-10 14:55:54.355000+00:00,3.151951049729102,511.7338350331716,1,0,0
2020-07-10 14:56:02.010000+00:00,0.9303779004207574,426.09561752988037,0,0,0
2020-07-10 14:56:04.456000+00:00,3.3020877261410786,524.8985248985249,1,0,0
2020-07-10 14:56:12.055000+00:00,0.8641940144860888,432.9517172722748,0,0,0
2020-07-10 14:56:14.555000+00:00,3.2798286512282018,528.0720863451827,1,0,0
2020-07-10 14:56:22.098000+00:00,0.8805529013824884,432.14179030170266,0,0,0
2020-07-10 14:56:24.593000+00:00,3.2263693644702363,532.1777246463438,1,0,0
2020-07-10 14:56:32.163000+00:00,0.8829518446601942,429.80625931445604,0,0,0
2020-07-10 14:56:34.633000+00:00,3.476173482289872,520.2191235059761,1,0,0
2020-07-10 14:56:42.262000+00:00,0.8544308060005085,389.4444994553916,0,0,0
2020-07-10 14:56:44.756000+00:00,3.608792564506598,501.53116665020247,1,0,0
2020-07-10 14:56:52.306000+00:00,0.8671465428836347,429.5101553166069,0,0,0
2020-07-10 14:56:54.858000+00:00,3.4050593505233118,520.1940209859433,1,0,0
2020-07-10 14:57:02.342000+00:00,0.8580746128519527,438.8202471104026,0,0,0
2020-07-10 14:57:05.278000+00:00,3.3368820671614774,530.1343570057581,1,0,0
2020-07-10 14:57:12.398000+00:00,0.8529746285323611,436.3564041368337,0,0,0
2020-07-10 14:57:15.358000+00:00,3.1801097086850496,528.8690476190476,1,0,0
2020-07-10 14:57:22.458000+00:00,0.8714320735505511,414.91053677932405,0,0,0
2020-07-10 14:57:25.398000+00:00,3.3051748275862067,522.8087649402391,1,0,0
2020-07-10 14:57:32.528000+00:00,0.8707260242410512,438.3316782522343,0,0,0
2020-07-10 14:57:35.455000+00:00,3.26645813962766,523.4165258029233,1,0,0
2020-07-10 14:57:42.571000+00:00,0.862545147267881,448.27242855720397,0,0,0
2020-07-10 14:57:45.503000+00:00,3.442826124904943,523.4872611464968,1,0,0
2020-07-10 14:57:52.645000+00:00,0.8693082452221966,431.1097875719674,0,0,0
2020-07-10 14:57:55.591000+00:00,3.304763930468004,518.9333862014275,1,0,0
2020-07-10 14:58:02.682000+00:00,0.8641396964618249,428.0163395436883,0,0,0
2020-07-10 14:58:05.665000+00:00,3.3334503979186376,524.6178280722652,1,0,0
2020-07-10 14:58:12.746000+00:00,0.8758785631996269,426.0731319554848,0,0,0
