timestamp,avg_response_time,throughput,http_error_count,ballerina_error_count,is_anomaly
2020-06-23 05:51:29.643000+00:00,703.2173280000001,0.09962143853357244,0,0,0
2020-06-23 05:53:31.491000+00:00,12.45536,0.09970089730807576,0,0,0
2020-06-23 06:23:52.433000+00:00,2.866800086956522,2.292206497907116,0,0,0
2020-06-23 06:24:02.496000+00:00,2.3258785,1.3912352181258074,0,0,0
2020-06-23 06:31:14.938000+00:00,2.4384627857142864,1.3876499157498263,0,0,0
2020-06-23 06:31:24.972000+00:00,2.0643059756097557,4.086107235399641,0,0,0
2020-06-23 06:31:35.016000+00:00,2.149961275,3.9824771007566704,0,0,0
2020-06-23 06:31:45.077000+00:00,1.838751710526316,3.77696054070172,0,0,0
2020-06-23 06:31:55.136000+00:00,1.7286806923076925,3.877124962719952,0,0,0
2020-06-23 06:32:05.166000+00:00,3.6984482894736836,3.78863409770688,0,0,0
2020-06-23 06:32:15.213000+00:00,1.5858739756097562,4.08082014531701,0,0,0
2020-06-23 06:32:25.285000+00:00,1.5144518292682927,4.070691024622716,0,0,0
2020-06-23 06:32:35.334000+00:00,1.5271616666666668,3.8809831824062098,0,0,0
2020-06-23 06:32:45.393000+00:00,1.521715146341463,4.075951883885079,0,0,0
2020-06-23 06:32:55.455000+00:00,1.4454337894736842,3.7765851719340087,0,0,0
2020-06-23 06:33:05.519000+00:00,1.4796028536585366,4.0739268680445155,0,0,0
2020-06-23 06:33:15.580000+00:00,1.5269444146341462,4.075141636020277,0,0,0
2020-06-23 06:33:25.625000+00:00,1.4236457948717949,3.882528621204579,0,0,0
2020-06-23 06:33:35.655000+00:00,1.311681575,3.988035892323031,0,0,0
2020-06-23 06:33:45.684000+00:00,1.3609621842105264,3.7890118655897895,0,0,0
2020-06-23 06:33:55.714000+00:00,1.2027914146341463,4.087736789631107,0,0,0
2020-06-23 06:34:05.755000+00:00,1.1553440000000001,4.182850313713774,0,0,0
2020-06-23 06:34:15.786000+00:00,1.27248895,3.987638321204267,0,0,0
2020-06-23 06:34:25.823000+00:00,1.294755243902439,4.084885922088274,0,0,0
2020-06-23 06:34:35.860000+00:00,1.2302765405405407,3.6863604662747833,0,0,0
2020-06-23 06:34:45.893000+00:00,1.1868113157894735,3.787501245888568,0,0,0
2020-06-23 06:34:55.923000+00:00,1.1621376097560976,4.087736789631107,0,0,0
2020-06-23 06:35:05.981000+00:00,1.2157037,3.976933784052496,0,0,0
2020-06-23 06:35:16.057000+00:00,1.2241990952380952,4.168320762207225,0,0,0
2020-06-23 06:35:26.126000+00:00,1.2150654864864865,3.674644949846062,0,0,0
2020-06-23 06:35:36.183000+00:00,1.254994073170732,4.076762454012131,0,0,0
2020-06-23 06:35:46.222000+00:00,1.2735014878048778,4.084072118736926,0,0,0
2020-06-23 06:35:56.262000+00:00,1.26978875,3.98406374501992,0,0,0
2020-06-23 06:36:06.295000+00:00,1.1742343571428568,4.186185587561049,0,0,0
2020-06-23 06:36:16.325000+00:00,1.1068894054054057,3.688933200398804,0,0,0
2020-06-23 06:36:26.355000+00:00,1.27220135,3.988035892323031,0,0,0
2020-06-23 06:36:36.385000+00:00,1.1197030975609756,4.087736789631107,0,0,0
2020-06-23 06:36:46.415000+00:00,1.16506835,3.988035892323031,0,0,0
2020-06-23 06:36:56.483000+00:00,2.6482131463414635,4.072308303535955,0,0,0
2020-06-23 06:37:06.558000+00:00,1.0618026923076922,3.870967741935484,0,0,0
2020-06-23 06:37:16.618000+00:00,1.10568545,3.976143141153081,0,0,0
2020-06-23 06:37:26.675000+00:00,1.1223292857142857,4.1761956845977934,0,0,0
2020-06-23 06:37:36.752000+00:00,1.050672575,3.969435347821773,0,0,0
2020-06-23 06:37:46.818000+00:00,1.1477295476190477,4.172461752433936,0,0,0
2020-06-23 06:37:56.878000+00:00,0.9699048205128205,3.8767395626242553,0,0,0
2020-06-23 06:38:06.937000+00:00,0.9512680731707316,4.075951883885079,0,0,0
2020-06-23 06:38:16.969000+00:00,1.0414636829268291,4.086921850079745,0,0,0
2020-06-23 06:38:27.007000+00:00,0.96098985,3.9848575413428966,0,0,0
2020-06-23 06:38:37.057000+00:00,0.986554761904762,4.17910447761194,0,0,0
2020-06-23 06:38:47.115000+00:00,0.8821119230769231,3.877510439451183,0,0,0
2020-06-23 06:38:57.181000+00:00,0.8761614285714285,4.172461752433936,0,0,0
2020-06-23 06:39:07.228000+00:00,0.918421975,3.981287946650741,0,0,0
2020-06-23 06:39:17.259000+00:00,3.88022875,3.987638321204267,0,0,0
2020-06-23 06:39:35.132000+00:00,21.66522071875,3.0044127311989484,0,0,0
2020-06-23 06:39:45.416000+00:00,2.367466047619048,4.0840140023337215,0,0,0
2020-06-23 06:39:55.495000+00:00,2.3139587857142865,4.16708006746701,0,0,0
2020-06-23 06:40:05.562000+00:00,1.9742044102564105,3.874043905830933,0,0,0
2020-06-23 06:40:15.659000+00:00,1.8507553170731708,4.060612062989007,0,0,0
2020-06-23 06:40:25.734000+00:00,3.207556435897436,3.870967741935484,0,0,0
2020-06-23 06:40:35.815000+00:00,1.9448459999999999,4.067056839599246,0,0,0
2020-06-23 06:40:45.852000+00:00,1.6971423658536586,4.084885922088274,0,0,0
2020-06-23 06:40:55.902000+00:00,1.7118954871794871,3.8805970149253732,0,0,0
2020-06-23 06:41:05.984000+00:00,1.527288261904762,4.16584011108907,0,0,0
2020-06-23 06:41:16.076000+00:00,1.5728255897435897,3.8644470868014262,0,0,0
2020-06-23 06:41:26.140000+00:00,1.5734906829268291,4.0739268680445155,0,0,0
2020-06-23 06:41:36.233000+00:00,1.588251463414634,4.062221341523829,0,0,0
2020-06-23 06:41:46.273000+00:00,1.4630122051282053,3.884462151394422,0,0,0
2020-06-23 06:41:56.305000+00:00,1.5012712564102566,3.88755980861244,0,0,0
2020-06-23 06:42:06.369000+00:00,1.4317248461538463,3.875198728139905,0,0,0
2020-06-23 06:42:16.436000+00:00,1.3735871219512197,4.072712824078673,0,0,0
2020-06-23 06:42:26.480000+00:00,1.5027900243902441,4.082039028275587,0,0,0
2020-06-23 06:42:36.511000+00:00,1.3646501025641025,3.88794736317416,0,0,0
2020-06-23 06:42:46.576000+00:00,1.3951577317073172,4.073522106308992,0,0,0
2020-06-23 06:42:56.647000+00:00,1.4030991282051282,3.8725052129877873,0,0,0
2020-06-23 06:43:06.722000+00:00,1.2697524634146342,4.069478908188586,0,0,0
2020-06-23 06:43:16.783000+00:00,1.2769524146341462,4.075141636020277,0,0,0
2020-06-23 06:43:26.843000+00:00,1.3215113500000002,3.976143141153081,0,0,0
2020-06-23 06:43:36.906000+00:00,1.3355182380952382,4.173705654377422,0,0,0
2020-06-23 06:43:46.974000+00:00,1.287723625,3.9729837107667865,0,0,0
2020-06-23 06:43:57.017000+00:00,1.2770816585365852,4.082445484417007,0,0,0
2020-06-23 06:44:07.077000+00:00,1.3452063809523809,4.174950298210737,0,0,0
2020-06-23 06:44:17.109000+00:00,1.268938425,3.9872408293460917,0,0,0
2020-06-23 06:44:27.173000+00:00,1.3201324761904762,4.1732909379968195,0,0,0
2020-06-23 06:44:37.221000+00:00,1.3573730256410257,3.881369426751593,0,0,0
2020-06-23 06:44:47.289000+00:00,1.3725731666666667,4.171632896305125,0,0,0
2020-06-23 06:44:57.349000+00:00,1.253833425,3.976143141153081,0,0,0
2020-06-23 06:45:07.410000+00:00,1.2690840487804878,4.075141636020277,0,0,0
2020-06-23 06:45:17.469000+00:00,1.896043097560976,4.075951883885079,0,0,0
2020-06-23 06:45:27.762000+00:00,1.1743687894736845,3.691829398620422,0,0,0
2020-06-23 06:45:37.821000+00:00,1.2545007435897435,3.877124962719952,0,0,0
2020-06-23 06:45:47.883000+00:00,1.1482378,3.9753528125621145,0,0,0
2020-06-23 06:45:57.953000+00:00,1.1571364285714287,4.1708043694141015,0,0,0
2020-06-23 06:46:08.014000+00:00,1.0974671190476188,4.174535334459795,0,0,0
2020-06-23 06:46:18.133000+00:00,1.1190308205128203,3.854135784168396,0,0,0
2020-06-23 06:46:28.194000+00:00,1.149700512195122,4.075141636020277,0,0,0
2020-06-23 06:46:38.273000+00:00,2.152607717948718,3.8694314912193666,0,0,0
2020-06-23 06:46:48.350000+00:00,1.101521738095238,4.167907115212861,0,0,0
2020-06-23 06:46:58.413000+00:00,1.1138685853658536,4.074331710225579,0,0,0
2020-06-23 06:47:08.443000+00:00,1.189572128205128,3.8883349950149553,0,0,0
2020-06-23 06:47:18.474000+00:00,1.4197651951219512,4.087329279234373,0,0,0
2020-06-23 06:47:28.546000+00:00,1.03459745,3.971405877680698,0,0,0
2020-06-23 06:47:38.630000+00:00,3.079573073170732,4.0658468861562875,0,0,0
2020-06-23 06:48:11.606000+00:00,21.670169441176466,3.2780563054377168,0,0,0
2020-06-23 06:48:21.673000+00:00,2.3236470000000002,3.576040528459323,0,0,0
