timestamp,in_avg_response_time,in_throughput,in_ipr,out_avg_response_time_main.bal:125:40,out_avg_response_time_main.bal:75:44,out_avg_response_time_main.bal:100:42,out_throughput_main.bal:125:40,out_throughput_main.bal:75:44,out_throughput_main.bal:100:42,out_inprogress_requests_main.bal:100:42,out_inprogress_requests_main.bal:125:40,out_inprogress_requests_main.bal:75:44
2020-06-18 10:23:13.098000+00:00,13.362629123527723,333.4610594884567,8.0,3.866619707842574,3.9093088344827587,3.8103845216891696,333.4610594884567,333.3652648721142,333.4610594884567,3.0,2.0,3.0
2020-06-18 10:23:23.841000+00:00,12.510011230789404,354.9287908405473,7.0,3.545273912427897,3.7902337296801263,3.5667511334556896,355.0218747091129,355.0218747091129,355.0218747091129,4.0,0.0,1.0
2020-06-18 10:23:34.325000+00:00,13.42585635959596,330.50362457077455,9.0,3.9540780548498846,4.008214745092379,3.8000841703233257,330.4082411293399,330.4082411293399,330.4082411293399,3.0,2.0,2.0
2020-06-18 10:23:44.734000+00:00,13.492788310615579,305.88913440292055,9.0,3.8706196284547736,4.228300284772371,3.731838088854003,305.88913440292055,305.98520511096166,305.98520511096166,4.0,0.0,6.0
2020-06-18 10:23:55.171000+00:00,12.876502524667407,345.6932068602089,9.0,3.847259102827051,3.723020214028278,3.616691502773156,345.6932068602089,345.59739388713234,345.50158091405575,5.0,2.0,1.0
2020-06-18 10:24:05.572000+00:00,13.353453385632184,334.5832131525815,9.0,3.9008684249999996,3.9099603333333337,3.8147196504882253,334.5832131525815,334.87164695702336,334.7755023555427,7.0,2.0,2.0
2020-06-18 10:24:16.138000+00:00,13.184169577171774,336.64584516373276,9.0,3.8585449550309163,3.8886338360517434,3.793277857424072,336.740488358887,336.5512019685785,336.5512019685785,5.0,1.0,3.0
2020-06-18 10:24:26.803000+00:00,12.585860733830184,352.2737927801219,9.0,3.6205913288072415,3.7113791719914806,3.688217256321533,352.18002812939517,352.18002812939517,352.2737927801219,5.0,1.0,3.0
2020-06-18 10:24:37.517000+00:00,13.11158400358423,338.52902744073174,9.0,3.8025307918389855,3.8129673584229393,3.758034564498346,338.52902744073174,338.52902744073174,338.62236326302036,3.0,0.0,4.0
2020-06-18 10:24:47.929000+00:00,14.06421446385176,316.1736457933154,9.0,4.188224675470552,4.0456351523983,4.0229313527625985,316.3657318478679,316.3657318478679,316.3657318478679,3.0,1.0,1.0
2020-06-18 10:24:58.436000+00:00,14.064882906118777,317.3122680118017,10.0,4.1475342154861945,4.097690234163915,4.051069676373461,317.12191872085276,317.02674407537836,317.02674407537836,5.0,2.0,1.0
2020-06-18 10:25:08.960000+00:00,12.655894920411479,351.00722158874953,8.0,3.714115702219816,3.65707659729364,3.6444663894451965,351.00722158874953,351.1022424933485,351.1022424933485,6.0,0.0,2.0
2020-06-18 10:25:19.444000+00:00,11.857977008605417,376.85997710797403,7.0,3.471058072892938,3.462320344382591,3.4150329673582993,376.85997710797403,376.9553605494086,376.9553605494086,7.0,0.0,2.0
2020-06-18 10:25:30.044000+00:00,12.279036867689108,362.9245283018868,9.0,3.610571199532346,3.630626910793238,3.431756076202861,363.1132075471698,362.7358490566038,362.7358490566038,3.0,0.0,4.0
2020-06-18 10:25:40.517000+00:00,11.853309048612878,375.15516088990734,8.0,3.463823690603514,3.54501302750191,3.334642295645531,374.9641936407906,374.9641936407906,374.9641936407906,3.0,0.0,1.0
2020-06-18 10:25:51.008000+00:00,12.319254540205643,361.54799351825375,9.0,3.5833196965462695,3.594892749341065,3.4924219449130205,361.54799351825375,361.64331331617575,361.64331331617575,3.0,1.0,1.0
2020-06-18 10:26:01.436000+00:00,13.156895233854907,337.0732642884542,6.0,3.8654505641536274,3.9182207608757462,3.676962500569152,337.0732642884542,337.265055619486,336.97736862293823,6.0,0.0,1.0
2020-06-18 10:26:11.916000+00:00,13.136981271344041,338.64503816793894,9.0,3.743850499013807,3.8520258892957746,3.8139867112299464,338.64503816793894,338.7404580152672,339.0267175572519,5.0,0.0,5.0
2020-06-18 10:26:22.344000+00:00,12.224867033938438,364.49942462600694,9.0,3.4994759663246517,3.611240389794845,3.490107992103185,364.49942462600694,364.5953202915228,364.30763329497506,6.0,1.0,3.0
2020-06-18 10:26:32.898000+00:00,12.177286488329877,365.3591055523972,9.0,3.548088643672199,3.5602348424195225,3.5372542140077825,365.3591055523972,364.9801023308698,365.2643547470154,3.0,2.0,2.0
2020-06-18 10:26:43.302000+00:00,11.725207467020471,380.3344867358708,7.0,3.4252381328954016,3.460943432903715,3.31546360045489,380.4306036139946,380.3344867358708,380.3344867358708,3.0,0.0,1.0
2020-06-18 10:26:53.701000+00:00,11.985660572022882,369.8432541590538,10.0,3.4661377535101403,3.5225184710163764,3.45238297504549,369.8432541590538,369.9394172516588,369.9394172516588,3.0,2.0,2.0
2020-06-18 10:27:04.186000+00:00,12.405367051733334,357.653791130186,10.0,3.6398717042666666,3.6630644095390354,3.514503211676886,357.653791130186,357.9399141630901,357.74916547448737,6.0,1.0,5.0
2020-06-18 10:27:14.614000+00:00,13.163671542521994,327.0042194092827,11.0,4.1908907953679275,3.6225462850439882,3.7538928282532242,327.1001150747986,327.0042194092827,327.19601074031453,3.0,3.0,3.0
2020-06-18 10:27:25.020000+00:00,12.22979132720588,365.9427253507592,11.0,3.4971529529936975,3.6106124293963253,3.564685279790026,365.9427253507592,366.13492216029215,366.13492216029215,4.0,2.0,1.0
2020-06-18 10:27:35.453000+00:00,12.748552617590295,347.64688967698646,10.0,3.6937872191289967,3.7781846653793103,3.6228773300220753,347.7427393846449,347.4551902616697,347.3593405540113,4.0,1.0,2.0
2020-06-18 10:27:46.561000+00:00,12.764803703636833,349.02772776377384,11.0,3.7110722287851434,3.7668689734262126,3.5722246392470347,349.02772776377384,348.93770255671586,349.1177529708318,3.0,3.0,2.0
2020-06-18 10:27:57.006000+00:00,12.75843852269601,348.01340354236476,11.0,3.6964111246560263,3.792620199944994,3.668382334250344,347.917663954045,348.1091431306845,348.01340354236476,5.0,2.0,3.0
2020-06-18 10:28:07.488000+00:00,13.324103359281438,334.5735546651402,10.0,3.8297468189335615,3.866297855758267,3.901669096378671,334.5735546651402,334.66895630604847,334.5735546651402,4.0,0.0,3.0
2020-06-18 10:28:17.910000+00:00,12.666636136015326,350.60449050086356,11.0,3.612349871921182,3.779008148097454,3.6340569917853234,350.60449050086356,350.5085396277106,350.41258875455765,5.0,1.0,3.0
2020-06-18 10:28:28.326000+00:00,12.426956724563759,357.6228878648233,10.0,3.5751446445637582,3.762891161428955,3.5013397889932887,357.6228878648233,357.43087557603684,357.6228878648233,3.0,2.0,2.0
2020-06-18 10:28:38.842000+00:00,13.030134644630404,340.9090909090909,11.0,3.7441829559274757,3.9106999556609034,3.7252068209704405,340.9090909090909,341.0041841004184,341.0041841004184,3.0,3.0,2.0
2020-06-18 10:28:49.229000+00:00,14.2128185281106,313.37248483681526,10.0,4.166366686021505,4.0968592885679165,4.091299128457283,313.37248483681526,313.27621064792527,313.27621064792527,3.0,0.0,1.0
2020-06-18 10:28:59.777000+00:00,14.512543552248063,305.745164960182,10.0,4.18900100124031,4.364345214750542,4.162698916924985,305.745164960182,305.9347743648085,305.83996966249526,4.0,0.0,5.0
2020-06-18 10:29:10.267000+00:00,13.109047150238696,339.4661582459485,11.0,3.802652458298231,3.876754843021623,3.7616518565009827,339.4661582459485,339.4661582459485,339.4661582459485,4.0,1.0,2.0
2020-06-18 10:29:20.850000+00:00,12.721647829459458,349.6173107814419,10.0,3.7619976568495,3.736234002433748,3.5911720957015407,349.711801946518,349.4283284512898,349.5228196163659,3.0,3.0,1.0
2020-06-18 10:29:31.255000+00:00,12.212855546391754,363.5752042287362,9.0,3.564267657324167,3.5998671385144063,3.4896780301427817,363.4790965881788,363.5752042287362,363.4790965881788,4.0,3.0,1.0
2020-06-18 10:29:41.636000+00:00,12.248269170161933,362.87448222714573,12.0,3.492651961518047,3.6404670023891694,3.587547404989384,362.9708120604951,362.87448222714573,362.9708120604951,3.0,3.0,1.0
2020-06-18 10:29:52.070000+00:00,12.350585227248537,360.1686793176155,12.0,3.4832885319318785,3.6686041629452415,3.5976577684742157,360.1686793176155,360.5520414031052,360.5520414031052,3.0,1.0,5.0
2020-06-18 10:30:02.456000+00:00,12.97679873768197,343.92451376853455,10.0,3.7042610481522953,3.8794264521008404,3.7113431271708683,343.92451376853455,343.7319468515309,343.7319468515309,3.0,2.0,1.0
2020-06-18 10:30:12.953000+00:00,12.748686570649209,349.2426407545013,12.0,3.7024292969730026,3.7993156127010086,3.6045294240937586,349.33790606840046,349.5284366961989,349.5284366961989,5.0,0.0,6.0
2020-06-18 10:30:23.571000+00:00,12.676967911630404,350.6310039555472,12.0,3.5734799054271895,3.842390044331005,3.64367736942504,350.5368242606894,350.5368242606894,350.5368242606894,3.0,1.0,3.0
2020-06-18 10:30:34.038000+00:00,15.902787860211387,280.21400592337824,12.0,4.56026592430958,4.5807516904193655,4.754419458049113,280.21400592337824,280.21400592337824,280.11846756472727,4.0,2.0,2.0
2020-06-18 10:30:44.498000+00:00,27.666228251321197,162.81070745697895,12.0,7.839704420774648,8.192306527027027,8.176320004110393,162.90630975143404,162.7151051625239,162.81070745697895,4.0,2.0,2.0
2020-06-18 10:30:55.083000+00:00,24.169132519837234,185.73452999527635,11.0,7.076518974045802,7.118202071138212,6.8921939449821705,185.64005668398678,185.92347661785547,185.45111006140766,8.0,0.0,2.0
2020-06-18 10:31:05.511000+00:00,17.145247533528764,261.69927119294204,11.0,4.882669224990839,5.0099698737614675,5.049351471794871,261.69927119294204,261.3156885308784,261.795166858458,3.0,2.0,1.0
2020-06-18 10:31:16.370000+00:00,15.544825409809615,285.3853946035547,12.0,4.671741901581155,4.508679206062561,4.375290560141889,285.3853946035547,285.5695736255641,285.5695736255641,3.0,3.0,1.0
2020-06-18 10:31:26.820000+00:00,16.014103116231087,278.2775119617225,12.0,4.550672814993122,4.653430931911966,4.760798881664947,278.2775119617225,278.2775119617225,278.1818181818182,4.0,2.0,3.0
2020-06-18 10:31:37.270000+00:00,15.617522552666665,287.08133971291863,12.0,4.634220839053649,4.492250210736913,4.464404494,287.177033492823,286.9856459330143,287.08133971291863,3.0,0.0,2.0
2020-06-18 10:31:47.721000+00:00,15.223955431000654,292.6035786049182,11.0,4.551076160614982,4.309570853921569,4.466170007843138,292.5078939814372,292.7949478518802,292.7949478518802,7.0,1.0,2.0
2020-06-18 10:31:58.109000+00:00,17.271042649331353,259.14516750096266,12.0,4.974445372213967,5.127906544237918,4.912989236059479,259.14516750096266,258.95263765883715,258.95263765883715,4.0,1.0,2.0
2020-06-18 10:32:08.509000+00:00,16.913408233903237,264.3269230769231,12.0,4.913973989450709,5.124560581031977,4.75654303997093,264.3269230769231,264.61538461538464,264.61538461538464,3.0,2.0,4.0
2020-06-18 10:32:18.976000+00:00,18.032783216101695,248.01757905799178,12.0,5.228895138289676,5.352117402927581,5.251605696841294,248.01757905799178,248.01757905799178,248.01757905799178,3.0,2.0,1.0
2020-06-18 10:32:29.402000+00:00,14.722909004107425,303.56800306925,12.0,4.227696835703001,4.4285221811571285,4.207652661713563,303.56800306925,303.3761749472473,303.3761749472473,3.0,2.0,3.0
2020-06-18 10:32:39.827000+00:00,13.865036126115408,322.4940047961631,12.0,4.030783935474279,4.211442310529447,3.8410402282058915,322.58992805755395,322.4940047961631,322.3980815347722,4.0,1.0,3.0
2020-06-18 10:32:50.318000+00:00,13.7104629031314,325.70774949957104,12.0,4.103145947014052,3.9601585065808713,3.866906268128655,325.61242970164903,325.89838909541515,325.9937088933371,5.0,0.0,2.0
2020-06-18 10:33:00.775000+00:00,15.41721087952207,288.13235153485704,12.0,4.440266839362761,4.586881257882509,4.431339485562562,288.13235153485704,288.13235153485704,288.13235153485704,8.0,0.0,1.0
2020-06-18 10:33:11.241000+00:00,16.48657281401902,271.25931587999236,12.0,4.730320338732394,4.879174979563072,4.703142977801269,271.35486336709346,271.16376839289126,271.16376839289126,3.0,0.0,3.0
2020-06-18 10:33:21.721000+00:00,13.160347459254371,289.2175572519084,12.0,3.8605591256596306,3.849731384894459,3.8678539227977566,289.31297709923666,289.31297709923666,289.2175572519084,4.0,1.0,1.0
2020-06-18 10:33:32.161000+00:00,10.900634993181145,323.08429118773944,11.0,3.148175301097597,3.3050881762088404,3.145903665776987,322.8927203065134,322.8927203065134,322.98850574712645,4.0,1.0,1.0
2020-06-18 10:33:42.622000+00:00,10.596796075302379,245.00525762355414,8.0,3.0217133823644167,3.2116839262007026,2.965243676298321,245.00525762355414,244.81407131249404,244.81407131249404,3.0,1.0,1.0
2020-06-18 10:33:53.001000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:34:04.011000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:34:14.420000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:34:24.815000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:34:35.215000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:34:45.646000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:34:56.065000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:35:06.471000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:35:16.987000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:35:27.424000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:35:37.845000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:35:48.297000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:35:58.724000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:36:09.140000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:36:19.512000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:36:30+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:36:40.788000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:36:51.279000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:37:01.677000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:37:12.073000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:37:22.461000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:37:33.187000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:37:44.450000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:37:55.164000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:38:05.551000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:38:15.933000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:38:26.306000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:38:36.718000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:38:47.961000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:38:58.396000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:39:08.807000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:39:19.204000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:39:29.589000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:39:40.013000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:39:50.426000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:40:00.857000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:40:11.255000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:40:21.644000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:40:32.040000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:40:42.435000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:40:52.865000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:41:03.249000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:41:13.726000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:41:24.103000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:41:34.521000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:41:44.904000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:41:55.378000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:42:05.845000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:42:16.277000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:42:26.707000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:42:37.120000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:42:47.487000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:42:57.925000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:43:08.367000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:43:19.087000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:43:29.464000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:43:39.873000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:43:50.284000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:44:00.685000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:44:11.085000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:44:21.680000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:44:32.115000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:44:42.667000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:44:53.080000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:45:03.550000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:45:14.037000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:45:24.453000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:45:34.899000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:45:45.342000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:45:55.714000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:46:06.107000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2020-06-18 10:46:16.515000+00:00,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
